,shares
4622,1700
19408,1900
1362,1200
5934,1200
4830,2300
13530,922
15046,1100
8230,4600
12332,2600
13939,3700
2975,923
3351,2900
10681,2600
7754,1900
16478,2400
5084,519
7797,959
19156,1100
17865,1000
6639,2800
5442,1100
16765,1100
2349,2500
14212,4900
1477,1500
10410,1600
3824,1000
18256,1100
15988,1800
1789,1600
14923,1800
7262,1200
12066,7900
12613,968
8340,2500
3501,997
11278,650
19110,2800
12175,2200
5990,29600
2366,3900
6191,18800
650,6500
4969,756
4691,743
3135,2000
15563,734
19098,543
16512,11300
17847,4200
15379,1200
19013,2000
15277,677
16848,745
8613,1400
9325,2000
8990,1300
10197,590
17284,11300
14295,811
5819,1700
3962,792
6207,1300
15130,2100
11150,953
12851,10800
5973,64099
9295,2100
13280,652
658,2600
6618,1700
11337,5100
12183,818
226,1900
6713,8700
1920,1800
6060,1400
12338,675
11654,650
13164,11700
17674,927
16473,2100
7921,4600
3796,2700
6005,655
4284,3000
5131,624
7789,1700
10470,1500
18450,2000
2524,1800
14408,3900
15242,946
11444,739
6914,991
7568,7000
18059,1900
4897,5000
14904,718
6400,2300
13708,14700
1153,2800
3555,1100
4729,1200
4804,948
8110,795
16320,3600
16133,2000
12767,2000
13542,599
16943,1100
4970,936
8328,1200
16694,3300
9277,2900
6641,896
18740,909
15915,974
15711,2200
4890,1000
9964,1100
3258,774
12360,3300
14781,1500
4858,1600
11437,2900
5446,100300
3402,9600
18520,1100
12736,1800
15547,1000
14834,1100
13233,1300
4309,533
5974,1700
8907,2100
17000,1800
8689,2400
2195,5900
16189,1100
17397,835
1799,11100
8883,2800
18464,1800
4756,1600
16236,1100
18169,1200
5979,8500
3076,2300
3560,1300
10384,13900
11579,2000
6868,1000
9206,1900
17369,1000
13357,728
5496,757
17291,439
266,9100
13125,738
2651,1300
2655,3500
4609,2200
18818,6500
15,2800
18298,1100
17043,2600
14723,990
12650,843
11498,801
18724,912
13604,2200
15777,582
11542,548
11934,718
3343,1700
19160,823
13589,833
12342,866
4968,788
2665,955
6685,2700
8248,739
9801,1100
5498,847
12969,2900
12285,1500
12762,6700
15510,4900
11785,1200
5408,1100
6138,658
5443,639
14708,2100
597,2200
1224,1300
16604,1000
3996,2400
11900,2000
4350,1500
16441,522
11841,1000
4458,1400
11488,817
3607,6900
9348,1200
1136,5400
12214,6200
19700,1200
11765,5000
2278,1700
13920,11200
7448,1100
9543,912
17153,1600
2002,833
1867,948
12693,622
8642,1000
12653,4000
3919,814
8693,824
6197,2100
2300,2300
18028,5700
7195,14800
15313,3700
18935,1200
13799,1100
14136,47800
14989,2400
9129,993
11135,909
8921,18700
11849,6800
17129,825
17998,1500
4589,974
8389,53000
11258,1200
8717,11900
13818,1100
8726,1000
9968,24200
14627,1300
2357,1600
11315,1200
8681,874
14931,1100
13515,1300
4579,1400
7163,3100
13321,237
8217,965
10073,1900
18962,4500
17888,4800
15836,1200
10707,2200
3467,1700
14721,1300
17164,942
8009,1500
3556,906
15542,2400
583,2800
16184,1400
835,3800
526,1500
8871,1400
17737,1500
8346,1100
8246,494
3419,733
1825,844
16374,971
11330,9900
15283,566
6896,2000
14657,826
19292,1900
17825,20200
6871,9700
10968,1800
1135,8200
16559,3000
6462,675
4050,1900
15111,1100
19511,1200
6278,840
15340,1200
13053,1600
19390,969
18137,1200
14617,2300
6837,5100
18243,1200
13262,838
19797,3700
17053,8300
16992,2000
3952,3700
15751,11100
9836,3200
4496,3200
2077,1500
3035,3500
845,1400
8702,1600
2024,18600
18856,1500
5389,1200
4123,597
16165,944
1728,1500
11122,1700
15469,3300
18982,2900
8241,3200
207,5400
12991,1400
13267,951
13950,821
18472,1100
10010,534
18634,28400
9190,2300
18940,2900
19376,1100
7343,861
2824,3600
780,940
13107,937
18639,681
14564,2300
7522,4400
15595,2200
6737,4500
10225,794
105,861
11015,1800
8485,2800
2061,1500
11558,831
11833,945
10275,1100
16471,741
5439,2200
4076,2100
8269,771
13567,1000
16059,3200
4635,1800
17606,1200
14000,4200
1727,878
13369,5700
15686,2000
8414,1200
5304,1100
12308,1200
7994,1100
10894,5800
8499,857
16038,940
11615,529
9874,762
9978,2800
3196,1200
9747,1200
5047,1000
18484,845
18213,17100
538,1400
6619,975
11409,1100
17067,877
16725,9800
8445,6700
9409,14600
11987,558
1711,1300
14975,1100
12955,1200
14313,5200
17777,1000
4776,3700
2503,1500
13636,1700
19071,1300
19258,1200
10379,1400
15143,2700
4164,8300
9786,5000
11267,922
10985,1700
8072,403
1597,6600
19133,71300
7218,1400
3845,841
5847,1300
12626,1200
8746,1700
8924,923
6069,671
5793,5200
14599,3800
18086,89500
14445,676
18260,1900
7061,922
7001,678
15714,2000
9132,13700
5625,1600
14332,878
17015,841
2612,123
7333,1300
637,737
12514,3300
6311,1600
18007,1900
7732,1800
7903,827
4821,986
960,951
16949,550
4282,1200
6726,1500
10595,1300
15179,1300
795,1800
17886,2900
18863,5900
13837,7700
2996,867
17706,2800
1553,705
13122,1300
18717,1300
5840,11100
19791,874
2168,498
15716,3200
1312,853
18146,4800
18018,823
2516,3800
1495,825
13373,5800
15258,1900
8986,6500
3576,2000
18369,64300
11631,7400
12631,1100
4847,1100
8876,896
18773,943
14119,1900
3677,3300
13022,1500
10438,2800
19629,2500
10398,4400
4560,1800
10799,1200
6349,1600
3649,3100
718,1100
12815,1200
17887,1200
10556,2100
2858,1100
7786,745
5030,2200
16538,4400
10892,681
17942,820
19324,807
11005,776
1586,1300
6155,1800
14383,3500
1421,1400
16869,1200
892,1100
12202,764
7603,449
14174,916
17550,1200
3595,2200
13397,836
6629,1800
4460,3100
2753,844
6653,12800
17487,1100
10227,1200
4938,1100
4235,1100
8190,2500
17650,659
18332,1100
14303,13800
1387,1100
807,525
6543,765
17897,798
3995,1200
15098,604
9862,554
3092,6000
7040,703
1091,2500
7090,1300
15425,428
18008,958
2776,1300
16551,3200
415,523
11545,1400
6673,1000
19260,754
9590,2500
8392,969
16827,8200
17780,3200
7992,1000
17939,6600
11700,1600
18277,3600
15634,1000
406,1500
13617,4900
175,3500
16278,6400
19468,2900
10195,819
3019,6600
11597,1500
9640,2800
6425,817
6163,1700
9744,994
12023,806
7142,1800
4856,3600
16556,825
5653,1900
12273,2200
16934,1400
17582,5500
12601,1200
16031,2400
13220,1600
17663,1000
5427,1800
8004,716
5962,1100
8257,3600
5448,5900
17764,1600
17853,554
17447,4400
743,1500
10337,797
5485,1100
1779,811
2340,860
13106,80
6001,941
15354,837
19620,19800
7414,5100
2445,670
205,1000
15286,3200
9770,13400
6453,10000
2660,4900
6345,2300
4219,943
15945,144
11445,1200
13020,660
627,2200
16036,636
15536,1500
18571,863
10592,965
6063,1700
3578,710
8847,461
18661,1600
8676,790
2491,895
7736,1300
3500,565
4506,805
1021,904
16861,926
341,939
3685,2300
7556,2300
17232,687
13328,3100
16227,1800
2225,679
6309,1800
12895,854
13113,1700
2811,3000
1663,1700
273,675
14076,1100
10768,3600
18180,1900
6870,2000
621,689
8602,2300
771,1400
10238,4500
6637,961
19239,1300
10778,6800
13928,6900
1454,2700
5699,1300
12049,461
424,1700
5178,1100
3581,12300
13224,1700
11442,825
17453,816
14995,1100
12639,687
16174,807
8760,913
16702,1100
19489,1200
16287,1300
11600,3700
9461,18000
12521,1400
12336,861
1142,1600
11787,2200
18742,1300
17787,3500
3738,2600
15128,941
17272,9000
4690,3800
8848,3500
16117,2100
14596,2200
3373,1000
11646,3200
6956,2300
9649,2800
4818,2500
3752,1100
10397,1100
9647,1500
7768,2200
11742,13600
8838,1000
1255,4100
1541,1700
8531,1300
18156,2300
9702,10500
3699,999
3569,2900
8526,1100
13090,6300
16747,2400
14822,810
509,1500
15483,1600
18764,1400
2132,795
3871,1300
14751,2400
19736,1900
4618,1200
2574,8200
7033,1400
15918,1000
3502,40200
17041,674
3013,2300
15140,4500
17774,2800
15304,1600
19497,45400
10132,4400
9428,9000
8603,20900
16643,2000
19741,1300
12386,1100
3427,8400
19444,1200
4543,1200
18509,1900
9563,1000
212,1800
6468,547
8599,1600
17152,1100
11470,1700
8038,1000
19443,460
7772,1000
1438,2900
803,3500
16580,1900
16566,618
16361,829
3270,8100
1203,11000
12565,1500
3318,1600
5626,3800
16142,3600
4963,4200
6450,2400
14443,42600
10994,976
1792,1200
7274,1500
10774,62000
4556,1300
15226,3400
8221,1300
15485,2000
6080,1300
12680,1300
5292,2700
5444,1000
19200,1300
16850,2000
17499,1800
17834,787
7362,757
11158,1500
19534,719
14959,5800
12769,926
5612,798
17329,1600
12632,1300
16108,838
9340,924
11516,1000
2916,1800
16455,1700
8787,488
13957,1600
12935,755
2979,1000
16663,2500
11456,724
5271,652
19729,27600
18689,2200
6306,1500
14869,641
10552,842
18350,1200
13768,1100
775,1500
15822,31500
14783,9800
2219,2600
8775,1400
3274,1600
17168,50200
9699,854
10786,620
12104,1200
8804,2500
13766,887
17842,4700
9127,767
9186,1400
1215,596
2201,907
2763,815
5836,1500
18066,2900
19737,627
12377,18100
12553,6500
6267,6000
11679,721
5349,1400
1572,1600
18165,480
12862,1400
16647,1000
12720,1100
10382,1700
2538,1100
6678,2300
16279,1300
13094,1000
15631,4800
14629,14800
9446,1100
8545,804
12552,4300
2568,1400
18475,499
9358,1900
3974,2000
17364,5300
14239,1200
12682,1200
11273,2200
18094,1500
15709,19800
10477,1000
6589,1700
5011,1300
14999,891
8137,677
13842,2500
4114,1900
19415,456
12127,3400
541,1800
14539,2400
13152,1400
14369,2600
15913,723
8936,3200
18127,929
203,720
4299,1100
901,1200
9937,1900
15219,918
11659,2500
7436,1000
14203,550
3346,4500
6561,917
15912,813
13383,2300
5640,4000
6878,1500
2891,707
10327,3200
16640,1500
6151,1200
4341,1200
9616,3100
10691,700
14810,2500
7642,1400
18084,6500
15622,2600
15964,6700
9000,1000
11897,15000
3020,899
4002,1700
15744,891
504,2000
10027,3200
7261,2100
15053,3200
16078,2200
9814,981
2942,988
16703,1100
19193,2000
17406,3800
19650,2600
15558,6400
17791,1700
3789,3300
19042,5600
13606,893
19649,2000
16700,1800
13817,8800
18754,991
6991,787
16276,977
6341,14900
9516,837
12974,6100
7030,916
11613,2100
1095,55600
17324,1100
2338,815
570,2600
4741,1200
3321,475
16670,838
180,1100
9710,1500
11905,4600
5269,590
1432,1800
1749,2800
6158,2300
6087,4200
13877,5100
19138,2300
18227,1300
16579,17600
8798,3100
15423,809
7019,1000
13646,1700
2848,4400
7434,3800
15738,1600
24,1400
14325,803
14868,2700
7790,13500
18677,1300
10582,730
14312,1700
14782,1300
6242,631
2909,2500
9379,588
3232,1700
643,2700
9452,813
17237,2000
17815,919
987,1100
9334,3100
18500,713
6226,927
10905,17300
104,438
7966,675
4914,2200
12498,703
9395,3500
16687,1000
19163,853
1233,997
14341,874
3418,1900
12606,894
16504,5200
8020,925
18795,6300
7007,3900
1181,479
5229,1500
2839,2200
1986,1000
1177,806
3473,1100
18739,1800
7494,6900
15867,5100
17792,5200
15702,678
4597,7900
283,849
11069,665
14554,27800
2591,645
5874,5700
2431,706
15930,2700
10035,1200
3132,279
11053,1000
4726,3400
10565,1200
12164,1200
6515,1400
5096,1500
19011,783
3982,5000
7352,1800
5966,39900
18646,1100
12730,853
942,7400
16601,2600
1279,7700
14560,2100
5406,5800
9656,724
18787,1400
11452,1300
10461,1100
16222,6800
721,5600
6134,869
19068,989
3708,789
4298,3000
1514,1100
19500,1200
12122,1000
12063,630
3675,1500
7050,656
6140,918
6296,1400
8732,2200
3303,768
468,1100
1914,1900
15097,819
8634,2900
1092,3300
3989,967
6433,2600
18093,1300
12339,927
15191,1200
19316,3200
1139,437
3629,1300
16415,356
12036,2000
15977,5700
